page_count,avg_page_length,entity_density,relation_indicators,topic_diversity,topic_transitions,is_qna_pattern,is_decision_tree,is_entity centric,time_span,temporal_density,semantic_complexity,hyperedge_density,visual_salience_score
6.0,114.833336,2.0,1.3333334,1.5,1.6,1.0,0.0,1.0,0.041319445,3.3333333,0.05415741,7.0,0.16292144
8.0,42.625,0.75,0.5,2.0,2.142857,1.0,0.0,1.0,0.023125,1.25,0.054841552,3.75,0.0
7.0,34.214287,1.0,0.85714287,1.1428572,1.8333334,1.0,0.0,1.0,0.016180556,1.8571428,0.067773595,5.0,0.0
8.0,59.75,2.0,2.125,2.0,2.142857,1.0,0.0,1.0,0.032986112,4.125,0.044842567,10.625,0.12260615
6.0,103.0,1.8333334,1.5,2.0,2.2,1.0,0.0,1.0,0.047083333,3.3333333,0.057614442,9.666667,0.0
6.0,207.16667,2.5,2.5,2.0,2.2,1.0,0.0,1.0,0.073125,5.0,0.040100615,11.333333,-0.06424912
6.0,133.75,1.8333334,1.6666666,1.5,1.6,1.0,0.0,1.0,0.03888889,3.5,0.055314813,7.8333335,0.0
7.0,41.714287,0.42857143,0.2857143,1.8571428,2.1666667,1.0,0.0,1.0,0.017291667,0.71428573,0.05424303,3.142857,0.18377982
8.0,53.5625,1.875,1.75,0.875,1.2857143,1.0,0.0,1.0,0.028055556,3.625,0.06386909,9.375,0.0
6.0,115.5,1.3333334,0.8333333,2.0,2.2,1.0,0.0,1.0,0.035555556,2.1666667,0.06268705,4.3333335,0.0
6.0,103.25,1.3333334,0.5,2.0,2.2,1.0,0.0,1.0,0.037569445,1.8333334,0.06463421,3.6666667,0.11651968
6.0,128.83333,1.3333334,1.1666666,1.8333334,2.0,1.0,0.0,1.0,0.050625,2.5,0.06051263,6.6666665,0.20387548
8.0,47.25,1.375,1.25,1.625,1.7142857,1.0,0.0,1.0,0.025486112,2.625,0.060987577,8.0,0.0
5.0,106.0,1.0,0.8,2.0,2.25,1.0,0.0,1.0,0.033888888,1.8,0.058060728,5.0,0.07343404
6.0,85.75,0.8333333,0.6666667,2.0,2.2,1.0,0.0,1.0,0.018402778,1.5,0.047233857,4.6666665,0.16537838
6.0,46.416668,1.1666666,0.6666667,1.3333334,1.8,1.0,0.0,1.0,0.015138889,1.8333334,0.05625502,6.0,0.0
7.0,42.42857,1.1428572,1.0,1.5714285,1.8333334,1.0,0.0,0.0,0.017916666,2.142857,0.057204343,6.571429,0.14089246
8.0,41.6875,0.625,0.375,1.875,2.0,1.0,0.0,1.0,0.01875,1.0,0.05278251,2.75,0.17086175
8.0,37.9375,1.25,1.0,1.25,1.5714285,1.0,0.0,1.0,0.016666668,2.25,0.065590054,7.0,0.0
8.0,53.6875,1.0,0.875,1.5,1.8571428,1.0,0.0,1.0,0.03215278,1.875,0.06426621,5.25,0.123280995
7.0,51.357143,1.1428572,1.0,1.8571428,2.0,1.0,0.0,1.0,0.022569444,2.142857,0.060356487,6.285714,0.2279447
6.0,124.583336,1.3333334,1.1666666,2.0,2.2,1.0,0.0,1.0,0.050208334,2.5,0.056400564,6.6666665,0.20263343
6.0,147.83333,1.3333334,1.0,1.8333334,2.2,1.0,0.0,1.0,0.054722223,2.3333333,0.0502146,4.6666665,0.15990102
6.0,170.75,1.5,1.5,2.0,2.2,1.0,0.0,1.0,0.055347223,3.0,0.06683413,9.166667,0.15990102
7.0,58.0,1.4285715,1.2857143,2.0,2.1666667,1.0,0.0,1.0,0.023402778,2.7142856,0.05917497,7.285714,0.141267
6.0,88.166664,1.3333334,1.3333334,1.1666666,1.2,1.0,0.0,1.0,0.026666667,2.6666667,0.059943683,8.666667,0.20584042
6.0,121.583336,1.3333334,1.0,2.0,2.2,1.0,0.0,1.0,0.047708333,2.3333333,0.058986742,4.8333335,0.13656954
6.0,189.75,0.6666667,0.5,2.0,2.2,1.0,0.0,1.0,0.064791664,1.1666666,0.049529176,3.3333333,0.15872131
8.0,55.875,1.0,0.875,2.0,2.142857,1.0,0.0,1.0,0.024444444,1.875,0.047730796,4.625,0.0
6.0,142.25,1.3333334,1.3333334,2.0,2.2,1.0,0.0,1.0,0.045277778,2.6666667,0.0451853,7.8333335,0.10387577
6.0,110.333336,1.3333334,1.5,1.8333334,2.2,1.0,0.0,1.0,0.04159722,2.8333333,0.04513948,6.3333335,-0.08215982
6.0,105.75,1.0,0.6666667,2.0,2.2,1.0,0.0,1.0,0.037916668,1.6666666,0.059346378,4.8333335,0.16508517
6.0,39.916668,1.1666666,1.6666666,1.5,1.6,1.0,0.0,1.0,0.012083333,2.8333333,0.09666768,6.8333335,0.16491403
8.0,41.8125,0.875,0.625,1.25,1.5714285,1.0,0.0,1.0,0.020763889,1.5,0.05819154,4.75,0.0
8.0,44.375,0.75,0.625,1.875,2.0,1.0,0.0,1.0,0.01861111,1.375,0.057199847,4.125,0.0
8.0,57.0625,1.875,0.625,1.25,1.5714285,1.0,0.0,1.0,0.031111112,2.5,0.06354799,8.75,0.12311677
6.0,60.25,1.6666666,2.5,2.0,2.2,0.0,0.0,1.0,0.01826389,4.1666665,0.04720749,10.0,0.2487832
6.0,138.58333,1.6666666,1.3333334,2.0,2.2,1.0,0.0,1.0,0.054930557,3.0,0.040723074,9.333333,0.16215403
6.0,124.916664,0.8333333,0.6666667,1.8333334,2.2,1.0,0.0,1.0,0.042777777,1.5,0.06129928,4.8333335,0.1597187
6.0,44.0,0.8333333,0.5,1.1666666,1.2,1.0,0.0,1.0,0.017847221,1.3333334,0.050396364,3.8333333,0.0
8.0,45.0,1.25,1.25,1.75,1.8571428,1.0,0.0,0.0,0.024236111,2.5,0.05127806,6.5,0.0
7.0,53.57143,1.1428572,1.4285715,1.7142857,1.8333334,1.0,0.0,1.0,0.026180556,2.5714285,0.06441958,5.714286,0.0
6.0,109.916664,1.5,1.3333334,2.0,2.2,1.0,0.0,1.0,0.046666667,2.8333333,0.05080968,8.666667,0.21085551
6.0,231.0,1.3333334,2.8333333,1.8333334,2.0,1.0,0.0,1.0,0.09611111,4.1666665,0.07346262,13.166667,0.19578445
6.0,119.333336,1.1666666,0.8333333,2.0,2.2,1.0,0.0,1.0,0.04534722,2.0,0.053395927,5.6666665,0.20160995
7.0,50.785713,1.1428572,1.0,1.7142857,1.8333334,1.0,0.0,1.0,0.023055555,2.142857,0.06426975,6.571429,0.0
6.0,73.25,2.3333333,2.1666667,1.8333334,2.2,1.0,0.0,1.0,0.027777778,4.5,0.058329605,11.666667,0.0
6.0,219.58333,1.3333334,1.1666666,2.0,2.2,1.0,0.0,1.0,0.065,2.5,0.050323747,7.3333335,0.21248232
6.0,121.666664,1.5,1.6666666,2.0,2.2,1.0,0.0,1.0,0.03722222,3.1666667,0.05058818,6.3333335,0.15921506
8.0,63.1875,0.25,1.25,2.0,2.142857,1.0,0.0,1.0,0.030972222,1.5,0.04550318,5.25,0.0
8.0,36.6875,0.875,0.25,2.0,2.142857,0.0,0.0,1.0,0.016458333,1.125,0.057604503,3.125,0.0
6.0,55.75,1.0,0.8333333,1.6666666,1.8,1.0,0.0,0.0,0.02013889,1.8333334,0.06621229,4.0,0.0
8.0,46.875,1.0,1.125,1.375,1.5714285,0.0,0.0,1.0,0.023541667,2.125,0.045261938,4.75,0.16664724
6.0,129.41667,2.5,2.3333333,0.16666667,0.0,1.0,0.0,0.0,0.045902777,4.8333335,0.054923013,10.0,0.15979148
6.0,69.25,1.6666666,1.3333334,2.0,2.2,1.0,0.0,1.0,0.018125,3.0,0.07069102,6.8333335,-0.22391737
8.0,56.3125,0.75,0.5,0.875,1.1428572,1.0,0.0,1.0,0.027986111,1.25,0.049159538,3.625,0.16610739
6.0,131.25,1.0,0.6666667,0.33333334,2.2,1.0,0.0,1.0,0.042569444,1.6666666,0.053663034,4.3333335,0.0
6.0,124.166664,2.0,1.5,2.0,2.2,1.0,0.0,1.0,0.053055555,3.5,0.03472201,9.833333,0.15796487
6.0,143.41667,1.3333334,1.3333334,2.0,2.2,1.0,0.0,1.0,0.05652778,2.6666667,0.039726075,7.3333335,0.0
7.0,43.857143,0.85714287,0.5714286,1.5714285,1.6666666,0.0,0.0,1.0,0.019166667,1.4285715,0.06658093,4.142857,0.19657147
6.0,96.25,1.0,0.8333333,2.0,2.2,1.0,0.0,1.0,0.030972222,1.8333334,0.05842864,5.6666665,0.0
6.0,114.083336,1.5,1.1666666,1.8333334,2.2,1.0,0.0,1.0,0.036944445,2.6666667,0.039491486,6.8333335,0.0
6.0,109.333336,1.5,1.3333334,1.3333334,1.4,1.0,0.0,1.0,0.036458332,2.8333333,0.056472853,7.8333335,-0.053771637
7.0,46.285713,1.4285715,1.5714285,1.0,1.1666666,1.0,0.0,1.0,0.0175,3.0,0.07140859,6.571429,0.0
6.0,99.25,1.0,0.6666667,2.0,2.2,1.0,0.0,1.0,0.04298611,1.6666666,0.04659027,4.8333335,0.20415494
6.0,158.33333,1.3333334,1.0,1.3333334,1.6,1.0,0.0,1.0,0.051944446,2.3333333,0.05748739,7.0,0.15772906
6.0,176.33333,1.0,0.8333333,2.0,2.2,1.0,0.0,1.0,0.068125,1.8333334,0.060571413,6.3333335,0.0
8.0,42.3125,1.0,1.0,1.875,2.0,1.0,0.0,1.0,0.0225,2.0,0.06433589,6.0,0.0
5.0,89.4,2.2,1.2,2.0,2.25,1.0,0.0,0.0,0.024930555,3.4,0.056473486,7.2,-0.24376865
6.0,159.91667,1.3333334,2.0,1.3333334,1.6,1.0,0.0,1.0,0.06548611,3.3333333,0.059971232,9.0,0.23822017
7.0,44.714287,2.0,1.4285715,1.8571428,2.0,1.0,0.0,1.0,0.020416666,3.4285715,0.061845083,6.857143,-0.21860813
6.0,52.333332,1.8333334,1.8333334,2.0,2.2,0.0,0.0,1.0,0.017916666,3.6666667,0.071955614,10.0,0.0
6.0,53.333332,1.5,1.1666666,2.0,2.2,0.0,0.0,1.0,0.019513888,2.6666667,0.06519915,7.5,0.0
6.0,76.5,0.8333333,0.8333333,2.0,2.2,1.0,0.0,1.0,0.0325,1.6666666,0.056730796,4.8333335,0.0
6.0,89.75,1.1666666,1.1666666,2.0,2.2,1.0,0.0,1.0,0.029097222,2.3333333,0.06730184,7.8333335,0.2137132
6.0,116.583336,1.0,0.5,1.8333334,2.0,1.0,0.0,1.0,0.045833334,1.5,0.05394865,3.3333333,0.15402186
7.0,44.857143,1.4285715,1.4285715,1.1428572,1.5,1.0,0.0,1.0,0.023611112,2.857143,0.069495395,7.857143,0.0
6.0,50.333332,1.5,1.5,1.6666666,2.0,1.0,0.0,1.0,0.020277778,3.0,0.056941815,7.5,0.0
7.0,39.07143,1.1428572,1.0,1.8571428,2.0,1.0,0.0,1.0,0.019791666,2.142857,0.061616413,5.714286,0.14140472
7.0,39.357143,1.2857143,1.1428572,1.4285715,1.8333334,1.0,0.0,1.0,0.014652777,2.4285715,0.052967668,6.714286,0.0
8.0,43.1875,1.375,1.25,1.0,1.1428572,1.0,0.0,1.0,0.026041666,2.625,0.051813126,6.875,0.0
6.0,62.333332,1.6666666,2.0,1.5,1.8,1.0,0.0,1.0,0.022222223,3.6666667,0.064706825,11.333333,0.0
7.0,35.214287,1.0,0.85714287,2.0,2.1666667,1.0,0.0,1.0,0.013958333,1.8571428,0.049902275,5.571429,0.141096
8.0,54.0625,1.0,0.875,1.75,2.0,1.0,0.0,1.0,0.02861111,1.875,0.052111667,5.75,0.12336365
6.0,101.25,1.3333334,1.1666666,1.0,1.0,1.0,0.0,1.0,0.04548611,2.5,0.05602185,7.5,0.0
6.0,144.0,1.5,1.3333334,2.0,2.2,0.0,0.0,1.0,0.046944443,2.8333333,0.05389179,9.0,0.20802683
6.0,67.5,0.8333333,1.6666666,1.5,1.6,1.0,0.0,1.0,0.021666666,2.5,0.0661151,8.0,0.16413459
6.0,48.083332,0.6666667,0.5,1.6666666,1.8,1.0,0.0,0.0,0.01673611,1.1666666,0.08706066,3.6666667,0.16422017
8.0,49.75,0.875,0.625,1.5,1.5714285,1.0,0.0,1.0,0.023194445,1.5,0.07242805,4.375,0.0
6.0,87.25,1.1666666,0.8333333,1.6666666,1.8,1.0,0.0,1.0,0.026527777,2.0,0.051772755,6.3333335,0.0
6.0,164.58333,1.1666666,0.8333333,2.0,2.2,1.0,0.0,1.0,0.06402778,2.0,0.05401549,5.6666665,-0.21965139
6.0,110.083336,1.1666666,0.8333333,1.6666666,2.0,0.0,0.0,1.0,0.03590278,2.0,0.050094362,4.5,0.16540067
8.0,56.5625,1.625,3.5,1.75,2.0,1.0,0.0,0.0,0.029305555,5.125,0.06341323,10.5,0.12263267
6.0,57.833332,1.0,1.0,1.8333334,2.2,1.0,0.0,1.0,0.023819445,2.0,0.038098548,6.1666665,-0.039450075
6.0,161.0,1.6666666,1.3333334,2.0,2.2,1.0,0.0,1.0,0.07125,3.0,0.043445032,7.8333335,0.16937797
6.0,106.75,1.8333334,1.3333334,1.8333334,2.2,1.0,0.0,1.0,0.03708333,3.1666667,0.04698677,10.0,0.0
8.0,58.0,1.625,1.375,1.5,1.8571428,1.0,0.0,1.0,0.029027779,3.0,0.048949953,6.125,0.16621844
6.0,86.166664,1.3333334,1.1666666,1.6666666,2.2,1.0,0.0,1.0,0.027569445,2.5,0.04569503,7.8333335,0.0
5.0,171.5,2.0,1.8,2.0,2.25,0.0,0.0,1.0,0.050555557,3.8,0.049584884,8.0,-0.23062192
6.0,119.75,1.5,1.3333334,1.1666666,1.6,1.0,0.0,1.0,0.037638888,2.8333333,0.048896004,7.8333335,0.10791808
7.0,52.42857,0.5714286,0.42857143,1.7142857,2.0,1.0,0.0,1.0,0.018680556,1.0,0.05896321,2.5714285,0.19950125
7.0,52.214287,1.4285715,1.2857143,1.1428572,1.6666666,1.0,0.0,1.0,0.024791667,2.7142856,0.052058026,7.142857,0.18349528
6.0,123.583336,0.8333333,1.1666666,1.8333334,2.2,1.0,0.0,1.0,0.033055555,2.0,0.058038883,5.3333335,0.0
6.0,250.91667,1.8333334,0.6666667,0.5,0.4,0.0,0.0,1.0,0.095416665,2.5,0.038038444,8.666667,0.032091588
6.0,116.083336,1.3333334,1.0,2.0,2.2,1.0,0.0,1.0,0.04298611,2.3333333,0.0533482,6.0,0.15964614
8.0,46.1875,1.5,1.375,1.375,1.8571428,1.0,0.0,1.0,0.028194444,2.875,0.07098251,6.0,-0.113633886
7.0,41.857143,1.1428572,1.0,1.1428572,1.3333334,1.0,0.0,1.0,0.017013889,2.142857,0.059063785,6.571429,0.0
6.0,45.583332,1.6666666,1.6666666,1.6666666,2.0,0.0,0.0,1.0,0.016527778,3.3333333,0.05901158,9.833333,0.16430601
7.0,49.214287,0.71428573,0.42857143,2.0,2.1666667,0.0,0.0,1.0,0.020902777,1.1428572,0.05391598,4.571429,0.0
6.0,55.25,1.6666666,1.5,2.0,2.2,1.0,0.0,1.0,0.018125,3.1666667,0.05424306,8.333333,0.1635425
6.0,129.75,1.0,1.3333334,1.8333334,2.2,1.0,0.0,1.0,0.05138889,2.3333333,0.058422014,9.166667,0.0
6.0,121.833336,1.0,0.6666667,2.0,2.2,1.0,0.0,1.0,0.043194443,1.6666666,0.041816797,4.3333335,0.0
6.0,147.08333,1.1666666,1.0,1.5,1.8,1.0,0.0,0.0,0.041388888,2.1666667,0.042940274,6.6666665,0.0
6.0,52.083332,1.5,1.3333334,1.3333334,1.8,1.0,0.0,1.0,0.020416666,2.8333333,0.048664097,7.6666665,0.0
8.0,62.6875,1.25,1.0,2.0,2.142857,1.0,0.0,0.0,0.03409722,2.25,0.050258208,4.75,0.12273915
6.0,43.416668,1.1666666,0.0,1.3333334,1.4,1.0,0.0,0.0,0.017361112,1.1666666,0.060833983,2.3333333,0.12197936
7.0,52.5,1.7142857,1.5714285,1.0,1.0,1.0,0.0,1.0,0.026319444,3.2857144,0.07115473,8.571428,0.0
8.0,49.25,1.625,1.375,1.25,1.2857143,1.0,0.0,1.0,0.028402777,3.0,0.063009985,7.875,0.123253524
6.0,84.25,1.5,1.3333334,2.0,2.2,1.0,0.0,1.0,0.027152779,2.8333333,0.059678156,8.333333,0.08465491
6.0,312.5,4.3333335,4.8333335,2.0,2.2,1.0,0.0,1.0,0.13229166,9.166667,0.03851105,24.5,-0.16542998
6.0,69.583336,1.8333334,2.0,2.0,2.2,1.0,0.0,1.0,0.021805555,3.8333333,0.058584835,7.8333335,0.20300953
7.0,52.0,1.1428572,1.0,2.0,2.1666667,1.0,0.0,1.0,0.021180555,2.142857,0.046860166,5.857143,0.0
6.0,130.08333,0.8333333,1.0,1.8333334,2.2,1.0,0.0,1.0,0.057708334,1.8333334,0.045854345,6.0,0.21385461
6.0,118.666664,1.3333334,1.1666666,1.6666666,2.0,1.0,0.0,1.0,0.03722222,2.5,0.052794646,6.8333335,0.0
6.0,88.416664,2.0,1.8333334,1.8333334,2.0,1.0,0.0,1.0,0.03215278,3.8333333,0.0610822,11.666667,0.19966215
8.0,50.5625,1.25,1.125,0.875,1.0,1.0,0.0,1.0,0.025486112,2.375,0.061144125,7.25,0.0
8.0,51.0,0.5,0.5,1.375,1.7142857,1.0,0.0,1.0,0.028402777,1.0,0.06443109,3.0,0.12314404
6.0,89.75,2.1666667,2.0,1.5,1.8,1.0,0.0,1.0,0.030972222,4.1666665,0.075772904,9.666667,0.0
6.0,129.91667,1.1666666,1.0,1.6666666,2.0,0.0,0.0,1.0,0.055347223,2.1666667,0.059995905,6.6666665,0.16053073
6.0,128.0,1.1666666,1.5,0.8333333,1.0,1.0,0.0,1.0,0.05076389,2.6666667,0.05013167,6.0,0.16255529
6.0,52.25,1.5,1.5,1.1666666,1.4,1.0,0.0,1.0,0.02125,3.0,0.056211956,7.8333335,0.16392173
7.0,35.785713,1.5714285,1.2857143,0.85714287,0.8333333,1.0,0.0,1.0,0.019027777,2.857143,0.08365326,6.285714,0.0
6.0,60.833332,1.6666666,1.6666666,1.5,1.6,1.0,0.0,1.0,0.026319444,3.3333333,0.061967634,8.666667,-0.08737938
8.0,61.0625,1.75,1.625,1.75,2.0,1.0,0.0,1.0,0.027986111,3.375,0.049913928,8.75,0.028700676
6.0,71.916664,0.6666667,0.6666667,2.0,2.2,1.0,0.0,1.0,0.028680556,1.3333334,0.037799228,3.3333333,0.15671301
6.0,155.25,2.0,2.3333333,2.0,2.2,1.0,0.0,1.0,0.063194446,4.3333335,0.048359636,12.666667,0.16053073
5.0,96.5,0.8,0.4,2.0,2.25,1.0,0.0,1.0,0.029513888,1.2,0.05119119,4.0,-0.12370515
9.0,45.77778,1.2222222,1.5555556,1.6666666,2.125,1.0,0.0,1.0,0.02861111,2.7777777,0.058732897,7.0,0.16047841
7.0,35.0,0.71428573,1.7142857,1.0,1.0,1.0,0.0,0.0,0.015347222,2.4285715,0.059129003,6.285714,0.0
6.0,48.083332,1.1666666,1.0,2.0,2.2,0.0,0.0,1.0,0.018125,2.1666667,0.05773885,5.0,0.16375256
6.0,58.583332,2.0,2.0,1.8333334,2.0,1.0,0.0,1.0,0.020763889,4.0,0.051081263,11.666667,0.16456504
8.0,35.25,0.75,0.0,1.75,2.0,1.0,0.0,0.0,0.019375,0.75,0.068621516,2.0,0.0
7.0,40.07143,1.2857143,1.2857143,1.5714285,1.6666666,1.0,0.0,0.0,0.019236112,2.5714285,0.06634089,5.714286,0.0
6.0,113.666664,0.6666667,0.6666667,2.0,2.2,1.0,0.0,1.0,0.046805557,1.3333334,0.07343263,4.1666665,0.16476521
6.0,210.41667,1.1666666,1.1666666,2.0,2.2,0.0,0.0,1.0,0.07875,2.3333333,0.05250104,6.8333335,0.15693785
6.0,154.58333,1.1666666,1.0,0.8333333,1.0,1.0,0.0,1.0,0.051736113,2.1666667,0.058010075,6.8333335,0.1994116
6.0,56.333332,0.8333333,0.8333333,1.8333334,2.0,0.0,0.0,1.0,0.022638889,1.6666666,0.06188423,5.8333335,0.1634589
6.0,129.83333,1.0,0.8333333,2.0,2.2,1.0,0.0,1.0,0.04736111,1.8333334,0.05450435,4.0,0.0
6.0,139.5,1.5,1.6666666,1.8333334,2.2,0.0,0.0,1.0,0.053263888,3.1666667,0.036338475,9.333333,0.16298704
6.0,124.416664,1.5,1.3333334,2.0,2.2,1.0,0.0,1.0,0.04097222,2.8333333,0.041509274,7.8333335,0.16179785
8.0,49.4375,1.125,1.0,2.0,2.142857,1.0,0.0,1.0,0.026458334,2.125,0.047986217,4.375,0.12372609
7.0,64.85714,1.5714285,1.5714285,1.1428572,1.1666666,1.0,0.0,1.0,0.027569445,3.142857,0.05260692,8.428572,0.0
7.0,51.142857,0.5714286,0.42857143,1.4285715,2.0,1.0,0.0,1.0,0.022222223,1.0,0.053380676,3.5714285,0.0
7.0,33.357143,1.0,1.0,1.2857143,1.8333334,1.0,0.0,1.0,0.01375,2.0,0.054551907,5.857143,0.1416826
8.0,57.1875,1.0,1.125,0.875,1.2857143,1.0,0.0,1.0,0.028958334,2.125,0.04772251,4.75,0.0
8.0,65.4375,1.25,1.25,1.875,2.0,1.0,0.0,1.0,0.033680554,2.5,0.049348406,6.125,0.0
6.0,59.333332,1.5,1.3333334,1.8333334,2.0,1.0,0.0,1.0,0.015138889,2.8333333,0.060740147,9.0,0.16379476
6.0,214.33333,1.1666666,1.1666666,2.0,2.2,0.0,0.0,1.0,0.08090278,2.3333333,0.036239885,7.1666665,0.1564249
6.0,127.5,0.8333333,0.8333333,2.0,2.2,1.0,0.0,1.0,0.05263889,1.6666666,0.04888874,4.8333335,0.22199793
7.0,45.285713,1.1428572,1.0,1.4285715,1.8333334,1.0,0.0,1.0,0.019722221,2.142857,0.06501791,5.0,0.0
8.0,43.625,1.25,1.375,2.0,2.142857,1.0,0.0,1.0,0.020347223,2.625,0.049777333,6.875,0.12389574
8.0,63.125,0.875,0.75,1.125,1.2857143,1.0,0.0,1.0,0.031180555,1.625,0.058813013,4.625,0.122819416
8.0,56.875,0.75,0.75,1.875,2.0,1.0,0.0,1.0,0.027291667,1.5,0.05858068,4.875,0.124038264
6.0,156.33333,1.1666666,0.8333333,2.0,2.2,0.0,0.0,1.0,0.052430555,2.0,0.03961758,6.3333335,-0.0023193716
6.0,175.58333,1.1666666,1.0,2.0,2.2,1.0,0.0,1.0,0.056180555,2.1666667,0.04440793,7.1666665,0.21441382
6.0,130.08333,0.8333333,1.0,2.0,2.2,1.0,0.0,1.0,0.039583333,1.8333334,0.05129639,6.5,0.10603876
8.0,49.4375,1.625,2.25,1.5,1.5714285,1.0,0.0,0.0,0.02625,3.875,0.068243966,9.75,0.0
6.0,118.416664,1.1666666,0.6666667,1.8333334,2.0,1.0,0.0,1.0,0.042152777,1.8333334,0.057011582,4.8333335,0.16665462
6.0,124.416664,1.0,0.8333333,2.0,2.2,1.0,0.0,1.0,0.049513888,1.8333334,0.051653672,5.3333335,0.029799461
6.0,138.41667,3.0,2.6666667,2.0,2.2,1.0,0.0,1.0,0.050902776,5.6666665,0.04753978,16.833334,0.0
8.0,43.0,1.25,1.0,1.375,1.7142857,1.0,0.0,0.0,0.018819444,2.25,0.05143889,6.0,0.1799387
6.0,92.583336,0.8333333,1.0,1.6666666,1.8,1.0,0.0,1.0,0.03923611,1.8333334,0.047990542,5.5,0.15946563
6.0,163.5,1.5,2.1666667,2.0,2.2,0.0,0.0,1.0,0.06701389,3.6666667,0.04187945,10.333333,0.2364148
6.0,194.25,0.8333333,0.8333333,2.0,2.2,1.0,0.0,1.0,0.08944444,1.6666666,0.06612135,6.3333335,0.2110672
7.0,57.214287,2.0,3.4285715,1.2857143,2.0,0.0,0.0,1.0,0.025486112,5.428571,0.04572404,12.571428,0.0
8.0,58.25,1.625,2.125,2.0,2.142857,0.0,0.0,1.0,0.029722223,3.75,0.050389014,8.875,0.12295398
7.0,39.57143,1.4285715,1.5714285,1.2857143,1.8333334,1.0,0.0,1.0,0.017430555,3.0,0.06414091,6.857143,0.0
6.0,108.5,0.8333333,0.5,1.6666666,1.8,1.0,0.0,1.0,0.03861111,1.3333334,0.046551522,4.3333335,0.0
6.0,145.5,1.6666666,1.5,2.0,2.2,1.0,0.0,1.0,0.05645833,3.1666667,0.053280763,8.5,0.21808283
6.0,148.08333,1.0,0.8333333,2.0,2.2,1.0,0.0,1.0,0.05923611,1.8333334,0.05163596,5.0,0.20778961
8.0,40.125,0.625,0.625,1.75,1.8571428,1.0,0.0,1.0,0.017430555,1.25,0.065066926,4.375,0.0
8.0,47.25,1.125,1.75,1.125,1.5714285,1.0,0.0,1.0,0.025486112,2.875,0.05925643,6.5,0.1231987
7.0,59.0,1.5714285,1.4285715,1.5714285,1.8333334,1.0,0.0,0.0,0.025625,3.0,0.08095552,7.571429,0.14012864
7.0,53.857143,1.2857143,1.1428572,1.8571428,2.0,1.0,0.0,0.0,0.02576389,2.4285715,0.05206112,5.285714,0.14022681
6.0,111.083336,0.6666667,1.0,1.8333334,2.0,1.0,0.0,1.0,0.04486111,1.6666666,0.050545216,4.1666665,0.16621436
6.0,132.58333,1.3333334,1.3333334,0.6666667,1.0,1.0,0.0,1.0,0.051805556,2.6666667,0.04486052,7.0,-0.12401204
5.0,51.1,1.4,0.8,1.6,2.25,1.0,0.0,1.0,0.016111111,2.2,0.056037165,6.2,-0.122479
8.0,47.4375,3.125,2.5,1.75,2.0,1.0,0.0,1.0,0.024791667,5.625,0.052401002,15.5,0.18409982
6.0,76.666664,1.0,0.6666667,2.0,2.2,1.0,0.0,1.0,0.023125,1.6666666,0.061120816,3.3333333,0.111210786
6.0,171.41667,1.3333334,1.1666666,2.0,2.2,1.0,0.0,1.0,0.06701389,2.5,0.04113525,7.6666665,0.0
6.0,102.25,0.8333333,0.6666667,1.8333334,2.0,1.0,0.0,1.0,0.03701389,1.5,0.042504344,3.0,0.16681421
8.0,60.0,0.875,0.875,1.875,2.142857,1.0,0.0,1.0,0.028888889,1.75,0.0550944,4.375,0.076570064
6.0,117.916664,1.5,1.3333334,1.6666666,2.0,1.0,0.0,1.0,0.050416667,2.8333333,0.050337315,8.333333,0.15879124
6.0,105.583336,0.8333333,0.6666667,2.0,2.2,1.0,0.0,1.0,0.03215278,1.5,0.05590013,4.1666665,0.24787682
6.0,153.91667,1.6666666,1.6666666,2.0,2.2,1.0,0.0,1.0,0.06368055,3.3333333,0.056836225,10.0,0.0
8.0,41.25,1.25,1.0,1.625,1.7142857,1.0,0.0,0.0,0.021875,2.25,0.06960712,4.75,0.0
8.0,60.875,1.375,1.125,1.125,1.5714285,1.0,0.0,1.0,0.03361111,2.5,0.07708931,6.625,0.0
7.0,64.71429,0.85714287,0.42857143,1.8571428,2.1666667,1.0,0.0,1.0,0.026458334,1.2857143,0.058379717,4.142857,0.14065726
6.0,88.083336,1.8333334,1.5,1.8333334,2.2,1.0,0.0,1.0,0.030625,3.3333333,0.06271225,9.333333,0.20468327
5.0,139.7,1.4,1.4,2.0,2.25,1.0,0.0,1.0,0.057152778,2.8,0.04832399,6.4,0.0
6.0,145.41667,1.3333334,1.1666666,2.0,2.2,1.0,0.0,1.0,0.044236112,2.5,0.060239,8.0,0.15674415
6.0,53.166668,0.6666667,0.5,1.8333334,2.0,0.0,0.0,1.0,0.020902777,1.1666666,0.06326179,3.8333333,0.16366835
7.0,53.642857,1.5714285,1.2857143,1.2857143,1.6666666,1.0,0.0,1.0,0.023333333,2.857143,0.061008137,8.571428,0.14173506
6.0,43.083332,1.6666666,1.3333334,1.6666666,1.8,1.0,0.0,1.0,0.017083334,3.0,0.075278744,8.0,0.0
8.0,41.5625,1.375,1.25,1.5,1.7142857,1.0,0.0,1.0,0.023125,2.625,0.06912986,6.375,0.0
8.0,42.375,1.5,1.25,1.125,1.4285715,1.0,0.0,1.0,0.024236111,2.75,0.05926845,7.25,0.12418185
6.0,115.0,1.0,0.5,2.0,2.2,1.0,0.0,1.0,0.047291666,1.5,0.07260211,5.0,0.16283965
